states,scores
202110020111001021100201200020000002000000,"[0, -1, -1, 0, 0, 0, 0]"
222100021110002002000100100020010001000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
222100021110002212000100100020010001000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
222100021110002212000120100021010001000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
222100021110002212000121100021010001200000,"[0, 0, 0.02321, 0, 0, 0, 0]"
222100021110002212000121100021210001201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222101021110002212000121100021210001221000,"[0, 0, 0, 0, 0.0119, 0, 0]"
222111221110002212000121100021210001221000,"[0, 0, 0, 0, 0.0119, 0, 0]"
222111221112002212100121100021210001221000,"[0, 0, 0, 0, 0, 0, 0]"
222111221112022212100121110021210001221000,"[0, 0, 0, 0, 0.0119, 0, 0]"
222111221112022212101121110021212001221000,"[0, 0, 0, 0, 0.0119, 0, 0]"
222111221112122212101121110021212001221200,"[0, 0, 0, 0, 0, -1, 0]"
201120020110001001000100200020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
100120220011002001000100200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
110120220011002001000100200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
110120221011002001000100200020020000000000,"[0, 0, 0, 0, 0, 0, 0]"
110120221011002101000100200020020002000000,"[0, 0, -1, 0, 0, 0, 0]"
220110021020000001000000100000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220111021022000001000000100000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
212110200210000010000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
100102220010100000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
100102220010112000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
100102220010112000020100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
110102220010112000020100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
110102220010112000021100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
110102222010112100021100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
110102222010112100021120001020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
222101020210001001000100200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222101020210001011000100200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222111022210001011000100200010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221120221010001101000200200010010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120221110001101000220200010010002000000,"[0, -1, 0, 0, 0, 0, 0]"
201110220011002000100100000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200100100000020000001000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
200100120010020000001000000000000000000000,"[0.01785, 0, 0, 0, 0, 0, 0]"
200100120010022000001100000000000000000000,"[0.01726, 0, 0, 0, 0, 0, 0]"
201100120010022000001100000200000000000000,"[0, 0, 0, 0, 0, 0, 0]"
201110120010022000001100000200000020000000,"[0, -1, 0, 0, 0, 0, 0]"
221120121012001201100210210012012002201000,"[0, 0, 0, 0, 0, 0, 0]"
221120121012021201101210210012012002201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
221121121212021201101210210012012002201000,"[0, 0, 0, 0, 0, 0, -1]"
210120012010002100000120000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210120012010002100000120000020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210120012010002101000120000022000001000000,"[0, -1, 0, 0, 0, 0, 0]"
202100020010001001000200200020010001001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222100021210001101000200200020010001001000,"[0, 0, 0, 0, 0, 0, 0]"
222102021210001101000210200020010001001000,"[0, -1, 0, 0, 0, 0, 0]"
121100021000002000000200000010000000000000,"[0, 0, 0, 0, 0, 0, 0]"
121100021200002010000200000010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
121110021200002010000200000010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
121110021200002210000210000010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221102021110001011000200200020000000000000,"[-1, -1, -1, -1, -1, -1, -1]"
221112122011102000100100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112122011102200100110000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221110120110022010000102000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221110121110022010000102000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221112021210001011000000200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221112021210001011000200200010020000000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
002122000011000001000000000000000000000000,"[0.0296, 0, 0, 0, 0, 0, 0]"
112102021020000201000000100000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
112102021020000201000020100001000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
112112021020002201000020100001000000000000,"[0, 0, -1, 0, 0, 0, 0]"
210102221010011101000200200020000000000000,"[0, 0, 0, -1, 0, 0, 0]"
200121120011101001000200200020020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200121120011121001010200200020020000000000,"[0, 0, 0, 0, 0, 0, 0]"
200121120011121001210200200020020000001000,"[0, 0, 0, 0, 0, 0, 0]"
201121120011121001210200202020020000001000,"[-1, 0, 0, 0, 0, 0, 0]"
211122022011001101000220200010010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211122022011101101000220200012010002000000,"[0, -1, 0, 0, 0, 0, 0]"
212112000010000000000000000000000000000000,"[0.01785, 0, 0, 0, 0, 0, 0]"
212112020010001000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212112020011001000000200000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212112020111001000000200000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212112020111001001000200000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212112022111001011000200000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212112122111001211000200000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212112122111001211000220000021000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212112122111001211100220000021000002200000,"[0, 0, 0, 0, 0, 0, 0]"
212112122111211211100220000021000002200000,"[0, 0, -1, 0, 0, 0, 0]"
221122121110001201000210200012010002201000,"[0, 0, -1, 0, 0, 0, 0]"
221110011210002210000200000010000002000000,"[0, 0, 0.0119, 0, 0, 0, 0]"
210122012010102101000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210122012011102101000120200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210122012011102101100120200022010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211122012011102101100120200022010002200000,"[0, 0, -1, 0, 0, 0, 0]"
220100112010000000000000000000000000000000,"[0.01785, 0, 0, 0, 0, 0, 0]"
220100112010002001000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220110112010002001000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220112112010012001000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220112112010012001000200200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221112112010012001000200200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112112010012201000210200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112112010112201000210200012000002000000,"[0, -1, 0, 0, 0, 0, 0]"
202101220010100001000000200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202101220010102001000100200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202101220110102001000100200020010000000000,"[0, 0, 0, 0, 0, 0, 0]"
222101221110102001000100200020010000000000,"[0, 0, 0, -1, 0, 0, 0]"
211102020010101001000200200010020002000000,"[0, -1, 0, 0, 0, 0, 0]"
221120021010001201000220200011000001000000,"[0, 0, 0, 0, 0, 0, 0]"
221120021011001201000220200011020001000000,"[0, -1, 0, 0, 0, 0, 0]"
112120021000002100000000000000000000000000,"[0, 0, 0, 0, 0, 0, -1]"
210120011010002001000000200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210120011011002001000200200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210120011011002001000200200020020001000000,"[0, 0, 0, 0, 0, 0, 0]"
210120011011002101200200200020020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210120011011002101200220200021020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210120011011002101200220210021020001200000,"[0, 0, -1, 0, 0, 0, 0]"
201110200210000000000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
100112020010002001000200200000010000000000,"[1, 0, 0, 0, 0, 0, 0]"
220122011010002101000200200010000001000000,"[0, 0, 0, 0, 0, 0, 0]"
220122011010002101000210200010020001000000,"[0, 0, 0, 0, 0, 0, 0]"
221122011010002101000210200012020001000000,"[0, -1, 0, 0, 0, 0, 0]"
220102211010002101000110200020000000000000,"[0, 0, -1, 0, 0, 0, 0]"
202102020010101001000200200010000001000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
202102220110101001000200200010000001000000,"[0, 0, 0, 0, 0, 0, 0]"
222102220110111001000200200010000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222102222110111011000200200010000001000000,"[0, -1, 0, 0, 0, 0, 0]"
201102120010102000000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201102120110102000000100000020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
201102120110112000020100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221102120110112000021100000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
220101221010001101000100200020020000000000,"[0, 0, -1, 0, 0, 0, 0]"
210120020010002001000100200010010002000000,"[0, 0, 0, 0, 0, 0, 0]"
211120220010002001000100200010010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211120222010002101000100200010010002000000,"[0, -1, 0, 0, 0, 0, 0]"
201100120010002002000100100020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201110120010002002000100100020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
210110000002000000000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
202102120010010001000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221100121210000001000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
221120121211000001000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221120121211002001000100200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221120121211002101000100200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221121121211002101000100200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121121211002101100120200020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
221121121211202101110120200020000002000000,"[0, 0, -1, 0, 0, 0, 0]"
200102120010201001000100200010020000000000,"[0, 0, 0, 0, 0, -1, 0]"
220100220010011001000100200020000001000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
220100222010011101000100200020000001000000,"[0, 0, 0, 0, 0, 0, 0]"
220101222010011101000120200020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221101222010011101000120200022000001000000,"[0, 0, 0, 0, -1, 0, 0]"
202111020110001010000202000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202111020111001010000202000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222111020111001011000202000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
220120121011001201000200200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220120121011001201000210200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220120121011001201000210200020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121121011001201000210200022010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121121011101201000210200022010002201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222121121011101201010210200022010002201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222121121211101201110210200022010002201000,"[0, 0, -1, 0, 0, 0, 0]"
222101120010001001000200200010010002000000,"[0, 0, 0, 0, 0, -1, 0]"
200111020010201001000200200010000002000000,"[0, 0, 0, -1, 0, 0, 0]"
201102020010201001010200200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102020010201001010200200010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
220110121010002101000110200022010002002000,"[0, -1, 0, 0, 0, 0, 0]"
201100020000001000000200000010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201110020000001000000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110020001001000000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110022001001000100200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110022001001200100210000010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
221110122001001200100210020010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200110120020001001000200000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
201102120010021001000200200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220100221010001201000210200011020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220100221010001201000210200011020001201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222100221010011201000210200011020001201000,"[0, 0, -1, 0, 0, 0, 0]"
200100210020002001000000100000010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221112021010001101000220200021010002201000,"[0, 0, -1, 0, 0, 0, 0]"
210120220012001001100100200010000002000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
210120222012001101100100200010000002000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
211120222012001101100120200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211120222012001101100120210012000002000000,"[0, -1, 0, 0, 0, 0, 0]"
202101010020002001000200100010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212101010020002001000200100010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212101210120002001000200100010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212101212120002101000200100010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212111212120022101000200100010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212111212121022101000220100010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212111212121222111000220100010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200102220010101001000200200010010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202102220010101001010200200010010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202102220010101001010200201010010002000000,"[0, 0, -1, 0, 0, 0, 0]"
222120021112002211000110200022010001101000,"[0, 0, 0, 0, 0, 0, 0]"
222122021112102211000110200022010001101000,"[0, 0, 0, 0, 0, 0, 0]"
222122221112102211000111200022010001101000,"[0, 0, 0, 0, 0, 0, -1]"
212110022110001011000200200020000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
210100210000000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
211100210020000000000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
222120110010001001000100200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222120110110001001000100200020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221102221110011101000220200021010002201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
221102221110011121000221200021010002201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
221102221110111121000221200021210002201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
221102221110111121010221200021210002221000,"[0, 0, 0, 0, 0, 0, 0]"
221102221110111121012221201021210002221000,"[0, 0, 0, 0, 0, 0, -1]"
000100200010020000001000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
000100200010020002001000100000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200100200010020002001000100000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200100220010020002001000100000010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200100220010022002001100100000010000001000,"[0, 0, 0, 0, 0, 0, 0]"
200102220010022002001100100010010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210102220010022002001100100010010002001000,"[0, 0, 0, 0, 0, 0, 0]"
212102221010022002001100100010010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212102221010022202001110100010010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212102221010022202001110100012010002101000,"[0, 0, 0, 0, 0, 0, 0]"
212122221011022202001110100012010002101000,"[0, 0, -1, 0, 0, 0, 0]"
211122220111001011000200200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211122222111001011100200200020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
211122021010001101000220200010020002001000,"[0, 0, 0, 0, 0, 0, 0]"
211122021012001101100220200010020002001000,"[0, 0, 0, 0, 0, 0, 0]"
211122021012201101100220210010020002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
211122021012201101110220210012020002001000,"[0, -1, 0, 0, 0, 0, 0]"
200120120010001002000200100000010000000000,"[0, 0, 0, 0, 0, 0, 0]"
220120120010001002000200100010010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220120121010001002000200100010010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121121010001202000200100010010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121121010001202000220100011010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121121010101202000220100011010002200000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222121121110101202000220100011010002200000,"[0, 0, -1, 0, 0, 0, 0]"
210112020011202000000100000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210112021011202000200100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210112021011202100200100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210112121011202100200100000020000002000000,"[0, 0, 0, -1, 0, 0, 0]"
201122010110001001000200200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201122010110001011000200200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221122010111001011000200200020000002000000,"[0, 0, 0, -1, 0, 0, 0]"
221112221012102101110110200022010002200000,"[0, 0, 0, 0, 0, 0, 0]"
221112221012102101110110212022010002200000,"[0, 0, -1, 0, 0, 0, 0]"
002100000020000001000000200000010000001000,"[0, 0, 0, 0, 0, 0, 0]"
002100000220000011000000200000010000001000,"[0, 0, 0, 0, 0, 0, 0]"
102100000220000011000002200000010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
102100020220001011000002200000010000001000,"[0, 0, 0, 0, 0, 0, 0]"
102102020220001011000102200000010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
102112020220001011000102200020010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
102112020220001011000102200020110002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
122112020221001011000102200020110002001000,"[0, 0, 0, 0, 0, 0, 0]"
122112221221001011000102200020110002001000,"[0, 0, 0, 0, -1, 0, 0]"
210122011011102201010120200022010002102000,"[0, 0, -1, 0, 0, 0, 0]"
201120010210002011000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120010210002011000101200020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
202110020011001001200200200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202110120011001001200200200010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212110120011001001200200220010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221102021110101121000220200021010002201000,"[0, 0, 0, 0, -1, 0, 0]"
220100020010001001000200200010010002001000,"[0, 0.02566, 0, 0, 0, 0, 0]"
222100022110001101000200200010010002001000,"[0, -1, 0, 0, 0, 0, 0]"
210112020012102001000100200000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
112120020120002011000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
112120021120002011000100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
112120021120002211000101000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
120210021010000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
120210021010001200000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
120210021010001200000210000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
120210021011001200000210000020000000000000,"[0, 0, 0, 0, 0, 0, 0]"
122210021011001201000210000020000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221112021011001201000210200012010002002000,"[0, -1, -1, 0, -0.43215, -0.475, -0.35262]"
220122211011012201201110220022021001101000,"[0, 0, -1, 0, 0, 0, 0]"
120120010000000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
120120012010000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
122120012010000001000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
122122012010001001000000000000000000000000,"[0, 0, -1, 0, 0, 0, 0]"
210100222010011101000100200020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212100222010011101000110200020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212100222010011101000110200021020002000000,"[0, 0, 0, 0, 0, 0, 0]"
212100222010011101000110200021020002201000,"[0, 0, -1, 0, 0, 0, 0]"
221120011210002011000202200010110002000000,"[0, -1, 0, 0, 0, 0, 0]"
221120111210002211000202200010110002000000,"[0, 0, 0, -1, 0, 0, 0]"
212100021110001101000200200020020000000000,"[-1, 0, 0, 0, 0, 0, 0]"
202100110210002011000102200020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222101110210002011000102200020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
210121120010102002000100100020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
210121122011102002000100100020000002000000,"[0, 0, 0, -1, 0, 0, 0]"
202121120110201001010200200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202121120111201001010200200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202121120111201011010200200020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
202121120111211011010200200020020002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222121120111211011011200200020020002000000,"[0, -1, 0, 0, 0, 0, 0]"
212102000210100011000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
212102001210100011000000200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212102021210100111000000200000020000000000,"[0, 0, 0, 0, 0, 0, -1]"
221121122011001101000220200012000002100000,"[0, 0, 0, 0.02618, 0, 0, 0]"
201122000110000001000000200000000000000000,"[0.01726, 0, 0, 0, 0, 0, 0]"
211122021110202001000100200000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221112121211001201000210200012010002002000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112121211001201100210200012010002202000,"[0, 0, 0, 0, 0, 0, -1]"
221100120210002000000100000010000000000000,"[0, 0, 0, 0, 0, 0, 0]"
221102120210002001000100000010000000000000,"[0, -1, 0, 0, 0, 0, 0]"
211102010210002001000200200020010001000000,"[0, 0, -1, 0, 0, 0, 0]"
221112121010001201000210200012010002002000,"[0, 0.02489, 0, 0, 0, 0, 0]"
221112121011201201000210200012010002002000,"[0, 0.02321, 0, 0, 0, 0, 0]"
221122121110021011000200200010000002000000,"[0, 0, 0, -1, 0, 0, 0]"
112100021010002002000200100010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
200100010010002001000200200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220100011010002001000200200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220100011010002201000210200010020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221100011010002201000210200012020001000000,"[0, 0, 0, 0, 0, 0, 0]"
221110211010002201000210200012020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110211011002201000210200012020001200000,"[0, 0, -1, 0, 0, 0, 0]"
220120021010002101000110200020010002001000,"[0, 0, 0, 0, 0, -1, 0]"
